"text","label","specialization"
"Пока не поздно, инженер, возобнови работу реактора!","Включение реактора","Инженер"
"Давай живее, включи реактор, срочно, инженер!","Включение реактора","Инженер"
"Инженер, немедленно, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Инженер"
"Инженер, давай живее, энергия на нуле, включи реактор!","Включение реактора","Инженер"
"Инженер, быстрее, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Инженер"
"Давай живее, возобнови работу реактора, инженер!","Включение реактора","Инженер"
"Инженер, реактор заглох, запускай!","Включение реактора","Инженер"
"Инженер, немедленно, подай энергию, быстро!","Включение реактора","Инженер"
"Немедленно, инженер, включи реактор, срочно!","Включение реактора","Инженер"
"Быстрее, включи реактор, срочно, инженер!","Включение реактора","Инженер"
"Пока не поздно, активируй кукумбер, инженер!","Включение реактора","Инженер"
"Срочно, возобнови работу реактора, инженер!","Включение реактора","Инженер"
"Инженер, срочно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Инженер"
"Инженер, пока не поздно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Инженер"
"Срочно, инженер, энергия — это наша кровь. Включи её!","Включение реактора","Инженер"
"Инженер, возобнови работу реактора!","Включение реактора","Инженер"
"Пока не поздно, возобнови работу реактора, инженер!","Включение реактора","Инженер"
"Быстрее, активируй кукумбер, инженер!","Включение реактора","Инженер"
"Инженер, срочно, реактор заглох, запускай!","Включение реактора","Инженер"
"Давай живее, инженер, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Инженер"
"Немедленно, инженер, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Инженер"
"Инженер, немедленно, нам нужна энергия, а не тишина и смерть!","Включение реактора","Инженер"
"Инженер, немедленно, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Инженер"
"Инженер, давай живее, реактор заглох, запускай!","Включение реактора","Инженер"
"Инженер, пока не поздно, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Инженер"
"Если реактор не запустится — мы не доживём до следующей станции, инженер!","Включение реактора","Инженер"
"Инженер, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Инженер"
"Инженер, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Инженер"
"Инженер, немедленно, реактор заглох, запускай!","Включение реактора","Инженер"
"Давай живее, если реактор не запустится — мы не доживём до следующей станции, инженер!","Включение реактора","Инженер"
"Немедленно, инженер, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Инженер"
"Срочно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, инженер!","Включение реактора","Инженер"
"Давай живее, запусти реактор, или я сам влезу и дам по голове, инженер!","Включение реактора","Инженер"
"Быстрее, инженер, нам нужна энергия, а не тишина и смерть!","Включение реактора","Инженер"
"Пока не поздно, инженер, активируй кукумбер!","Включение реактора","Инженер"
"Инженер, подай энергию, быстро!","Включение реактора","Инженер"
"Срочно, инженер, энергия на нуле, включи реактор!","Включение реактора","Инженер"
"Пока не поздно, инженер, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Инженер"
"Возобнови работу реактора, инженер!","Включение реактора","Инженер"
"Быстрее, нам нужна энергия, а не тишина и смерть, инженер!","Включение реактора","Инженер"
"Давай живее, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, инженер!","Включение реактора","Инженер"
"Немедленно, инженер, подай энергию, быстро!","Включение реактора","Инженер"
"Давай живее, энергия — это наша кровь. Включи её, инженер!","Включение реактора","Инженер"
"Быстрее, инженер, включи реактор, срочно!","Включение реактора","Инженер"
"Пока не поздно, инженер, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Инженер"
"Инженер, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Инженер"
"Кукумбер в отключке — включи, инженер, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Инженер"
"Инженер, быстрее, нам нужна энергия, а не тишина и смерть!","Включение реактора","Инженер"
"Быстрее, возобнови работу реактора, инженер!","Включение реактора","Инженер"
"Инженер, срочно, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Инженер"
"Инженер, пока не поздно, подай энергию, быстро!","Включение реактора","Инженер"
"Инженер, быстрее, реактор заглох, запускай!","Включение реактора","Инженер"
"Давай живее, подай энергию, быстро, инженер!","Включение реактора","Инженер"
"Быстрее, инженер, кукумбер, проснись!","Включение реактора","Инженер"
"Кукумбер, инженер, проснись!","Включение реактора","Инженер"
"Немедленно, реактор спит — разбуди его, пока не замёрзли, инженер!","Включение реактора","Инженер"
"Подай энергию, быстро, инженер!","Включение реактора","Инженер"
"Инженер, срочно, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Инженер"
"Включи реактор, инженер, срочно!","Включение реактора","Инженер"
"Инженер, активируй кукумбер!","Включение реактора","Инженер"
"Инженер, давай живее, включи реактор, срочно!","Включение реактора","Инженер"
"Быстрее, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, инженер!","Включение реактора","Инженер"
"Запусти реактор, или я сам влезу и дам по голове, инженер!","Включение реактора","Инженер"
"Энергия на нуле, включи реактор, инженер!","Включение реактора","Инженер"
"Срочно, инженер, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Инженер"
"Инженер, давай живее, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Инженер"
"Быстрее, инженер, энергия — это наша кровь. Включи её!","Включение реактора","Инженер"
"Нам нужна энергия, а не тишина и смерть, инженер!","Включение реактора","Инженер"
"Инженер, быстрее, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Инженер"
"Давай живее, инженер, нам нужна энергия, а не тишина и смерть!","Включение реактора","Инженер"
"Пока не поздно, инженер, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Инженер"
"Давай живее, инженер, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Инженер"
"Немедленно, инженер, нам нужна энергия, а не тишина и смерть!","Включение реактора","Инженер"
"Инженер, давай живее, кукумбер, проснись!","Включение реактора","Инженер"
"Пока не поздно, инженер, включи реактор, срочно!","Включение реактора","Инженер"
"Давай живее, инженер, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Инженер"
"Давай живее, инженер, реактор заглох, запускай!","Включение реактора","Инженер"
"Инженер, быстрее, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Инженер"
"Немедленно, возобнови работу реактора, инженер!","Включение реактора","Инженер"
"Пока не поздно, реактор заглох, запускай, инженер!","Включение реактора","Инженер"
"Реактор спит — разбуди его, пока не замёрзли, инженер!","Включение реактора","Инженер"
"Инженер, давай живее, возобнови работу реактора!","Включение реактора","Инженер"
"Инженер, пока не поздно, реактор заглох, запускай!","Включение реактора","Инженер"
"Немедленно, механик, возобнови работу реактора!","Включение реактора","Механик"
"Давай живее, реактор заглох, запускай, механик!","Включение реактора","Механик"
"Быстрее, энергия — это наша кровь. Включи её, механик!","Включение реактора","Механик"
"Подай энергию, механик, быстро!","Включение реактора","Механик"
"Реактор спит — разбуди его, механик, пока не замёрзли!","Включение реактора","Механик"
"Быстрее, нам нужна энергия, а не тишина и смерть, механик!","Включение реактора","Механик"
"Механик, пока не поздно, включи реактор, срочно!","Включение реактора","Механик"
"Реактор заглох, механик, запускай!","Включение реактора","Механик"
"Давай живее, активируй кукумбер, механик!","Включение реактора","Механик"
"Немедленно, механик, нам нужна энергия, а не тишина и смерть!","Включение реактора","Механик"
"Механик, немедленно, нам нужна энергия, а не тишина и смерть!","Включение реактора","Механик"
"Механик, давай живее, кукумбер, проснись!","Включение реактора","Механик"
"Пока не поздно, механик, кукумбер, проснись!","Включение реактора","Механик"
"Механик, быстрее, реактор заглох, запускай!","Включение реактора","Механик"
"Механик, пока не поздно, энергия на нуле, включи реактор!","Включение реактора","Механик"
"Быстрее, кукумбер, проснись, механик!","Включение реактора","Механик"
"Механик, пока не поздно, кукумбер, проснись!","Включение реактора","Механик"
"Механик, пока не поздно, энергия — это наша кровь. Включи её!","Включение реактора","Механик"
"Кукумбер, проснись, механик!","Включение реактора","Механик"
"Механик, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Механик"
"Быстрее, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, механик!","Включение реактора","Механик"
"Пока не поздно, механик, нам нужна энергия, а не тишина и смерть!","Включение реактора","Механик"
"Немедленно, возобнови работу реактора, механик!","Включение реактора","Механик"
"Механик, включи реактор, срочно!","Включение реактора","Механик"
"Механик, возобнови работу реактора!","Включение реактора","Механик"
"Быстрее, реактор заглох, запускай, механик!","Включение реактора","Механик"
"Давай живее, механик, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Механик"
"Механик, нам нужна энергия, а не тишина и смерть!","Включение реактора","Механик"
"Нам нужна энергия, механик, а не тишина и смерть!","Включение реактора","Механик"
"Механик, давай живее, возобнови работу реактора!","Включение реактора","Механик"
"Быстрее, механик, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Механик"
"Немедленно, реактор заглох, запускай, механик!","Включение реактора","Механик"
"Немедленно, механик, активируй кукумбер!","Включение реактора","Механик"
"Механик, немедленно, энергия — это наша кровь. Включи её!","Включение реактора","Механик"
"Давай живее, включи реактор, срочно, механик!","Включение реактора","Механик"
"Энергия — это наша кровь. Включи её, механик!","Включение реактора","Механик"
"Срочно, энергия на нуле, включи реактор, механик!","Включение реактора","Механик"
"Энергия на нуле, включи реактор, механик!","Включение реактора","Механик"
"Механик, срочно, подай энергию, быстро!","Включение реактора","Механик"
"Пока не поздно, возобнови работу реактора, механик!","Включение реактора","Механик"
"Немедленно, активируй кукумбер, механик!","Включение реактора","Механик"
"Запусти реактор, механик, или я сам влезу и дам по голове!","Включение реактора","Механик"
"Механик, энергия — это наша кровь. Включи её!","Включение реактора","Механик"
"Пока не поздно, энергия на нуле, включи реактор, механик!","Включение реактора","Механик"
"Механик, срочно, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Механик"
"Давай живее, энергия на нуле, включи реактор, механик!","Включение реактора","Механик"
"Срочно, механик, включи реактор, срочно!","Включение реактора","Механик"
"Срочно, нам нужна энергия, а не тишина и смерть, механик!","Включение реактора","Механик"
"Пока не поздно, реактор заглох, запускай, механик!","Включение реактора","Механик"
"Немедленно, запусти реактор, или я сам влезу и дам по голове, механик!","Включение реактора","Механик"
"Быстрее, реактор спит — разбуди его, пока не замёрзли, механик!","Включение реактора","Механик"
"Механик, быстрее, кукумбер, проснись!","Включение реактора","Механик"
"Давай живее, кукумбер, проснись, механик!","Включение реактора","Механик"
"Быстрее, энергия на нуле, включи реактор, механик!","Включение реактора","Механик"
"Быстрее, подай энергию, быстро, механик!","Включение реактора","Механик"
"Срочно, кукумбер, проснись, механик!","Включение реактора","Механик"
"Механик, быстрее, энергия на нуле, включи реактор!","Включение реактора","Механик"
"Механик, активируй кукумбер!","Включение реактора","Механик"
"Механик, немедленно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Механик"
"Механик, немедленно, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Механик"
"Механик, пока не поздно, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Механик"
"Немедленно, энергия на нуле, включи реактор, механик!","Включение реактора","Механик"
"Механик, давай живее, энергия на нуле, включи реактор!","Включение реактора","Механик"
"Срочно, механик, реактор заглох, запускай!","Включение реактора","Механик"
"Механик, пока не поздно, подай энергию, быстро!","Включение реактора","Механик"
"Давай живее, механик, энергия на нуле, включи реактор!","Включение реактора","Механик"
"Срочно, запусти реактор, или я сам влезу и дам по голове, механик!","Включение реактора","Механик"
"Пока не поздно, механик, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Механик"
"Срочно, включи реактор, срочно, механик!","Включение реактора","Механик"
"Механик, подай энергию, быстро!","Включение реактора","Механик"
"Если реактор не запустится — мы не доживём до следующей станции, механик!","Включение реактора","Механик"
"Давай живее, механик, подай энергию, быстро!","Включение реактора","Механик"
"Давай живее, механик, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Механик"
"Срочно, если реактор не запустится — мы не доживём до следующей станции, механик!","Включение реактора","Механик"
"Давай живее, подай энергию, быстро, механик!","Включение реактора","Механик"
"Немедленно, включи реактор, срочно, механик!","Включение реактора","Механик"
"Механик, давай живее, нам нужна энергия, а не тишина и смерть!","Включение реактора","Механик"
"Кукумбер в отключке — включи, механик, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Механик"
"Механик, немедленно, кукумбер, проснись!","Включение реактора","Механик"
"Механик, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Механик"
"Быстрее, механик, реактор заглох, запускай!","Включение реактора","Механик"
"Пока не поздно, механик, реактор заглох, запускай!","Включение реактора","Механик"
"Давай живее, реактор спит — разбуди его, пока не замёрзли, механик!","Включение реактора","Механик"
"Включи реактор, срочно, механик!","Включение реактора","Механик"
"Механик, давай живее, включи реактор, срочно!","Включение реактора","Механик"
"Механик, немедленно, подай энергию, быстро!","Включение реактора","Механик"
"Механик, быстрее, включи реактор, срочно!","Включение реактора","Механик"
"Давай живее, запусти реактор, или я сам влезу и дам по голове, механик!","Включение реактора","Механик"
"Срочно, механик, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Механик"
"Немедленно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, механик!","Включение реактора","Механик"
"Быстрее, если реактор не запустится — мы не доживём до следующей станции, механик!","Включение реактора","Механик"
"Пока не поздно, механик, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Механик"
"Механик, пока не поздно, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Механик"
"Давай живее, механик, активируй кукумбер!","Включение реактора","Механик"
"Активируй кукумбер, механик!","Включение реактора","Механик"
"Срочно, механик, энергия — это наша кровь. Включи её!","Включение реактора","Механик"
"Немедленно, механик, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Механик"
"Энергия на нуле, механик, включи реактор!","Включение реактора","Механик"
"Давай живее, энергия — это наша кровь. Включи её, механик!","Включение реактора","Механик"
"Срочно, реактор спит — разбуди его, пока не замёрзли, механик!","Включение реактора","Механик"
"Кукумбер в отключке — включи, помощник, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Помощник"
"Помощник, пока не поздно, энергия — это наша кровь. Включи её!","Включение реактора","Помощник"
"Помощник, немедленно, включи реактор, срочно!","Включение реактора","Помощник"
"Давай живее, активируй кукумбер, помощник!","Включение реактора","Помощник"
"Кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры, помощник!","Включение реактора","Помощник"
"Энергия на нуле, помощник, включи реактор!","Включение реактора","Помощник"
"Помощник, немедленно, энергия — это наша кровь. Включи её!","Включение реактора","Помощник"
"Немедленно, если реактор не запустится — мы не доживём до следующей станции, помощник!","Включение реактора","Помощник"
"Давай живее, реактор заглох, запускай, помощник!","Включение реактора","Помощник"
"Помощник, срочно, реактор заглох, запускай!","Включение реактора","Помощник"
"Давай живее, запусти реактор, или я сам влезу и дам по голове, помощник!","Включение реактора","Помощник"
"Помощник, срочно, возобнови работу реактора!","Включение реактора","Помощник"
"Помощник, быстрее, подай энергию, быстро!","Включение реактора","Помощник"
"Помощник, быстрее, энергия — это наша кровь. Включи её!","Включение реактора","Помощник"
"Срочно, помощник, включи реактор, срочно!","Включение реактора","Помощник"
"Помощник, срочно, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Помощник"
"Давай живее, помощник, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Помощник"
"Пока не поздно, если реактор не запустится — мы не доживём до следующей станции, помощник!","Включение реактора","Помощник"
"Помощник, быстрее, реактор заглох, запускай!","Включение реактора","Помощник"
"Давай живее, энергия на нуле, включи реактор, помощник!","Включение реактора","Помощник"
"Пока не поздно, энергия на нуле, включи реактор, помощник!","Включение реактора","Помощник"
"Реактор спит — разбуди его, пока не замёрзли, помощник!","Включение реактора","Помощник"
"Немедленно, помощник, кукумбер, проснись!","Включение реактора","Помощник"
"Запусти реактор, или я сам влезу и дам по голове, помощник!","Включение реактора","Помощник"
"Быстрее, энергия на нуле, включи реактор, помощник!","Включение реактора","Помощник"
"Если реактор не запустится — мы не доживём до следующей станции, помощник!","Включение реактора","Помощник"
"Помощник, давай живее, подай энергию, быстро!","Включение реактора","Помощник"
"Помощник, возобнови работу реактора!","Включение реактора","Помощник"
"Помощник, срочно, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Помощник"
"Помощник, давай живее, нам нужна энергия, а не тишина и смерть!","Включение реактора","Помощник"
"Подай энергию, быстро, помощник!","Включение реактора","Помощник"
"Пока не поздно, возобнови работу реактора, помощник!","Включение реактора","Помощник"
"Срочно, кукумбер, проснись, помощник!","Включение реактора","Помощник"
"Помощник, срочно, включи реактор, срочно!","Включение реактора","Помощник"
"Давай живее, помощник, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Помощник"
"Быстрее, помощник, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Помощник"
"Помощник, срочно, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Помощник, немедленно, подай энергию, быстро!","Включение реактора","Помощник"
"Давай живее, помощник, энергия — это наша кровь. Включи её!","Включение реактора","Помощник"
"Быстрее, помощник, нам нужна энергия, а не тишина и смерть!","Включение реактора","Помощник"
"Помощник, срочно, нам нужна энергия, а не тишина и смерть!","Включение реактора","Помощник"
"Помощник, давай живее, кукумбер, проснись!","Включение реактора","Помощник"
"Помощник, кукумбер, проснись!","Включение реактора","Помощник"
"Нам нужна энергия, а не тишина и смерть, помощник!","Включение реактора","Помощник"
"Давай живее, помощник, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Пока не поздно, помощник, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Помощник"
"Немедленно, помощник, энергия — это наша кровь. Включи её!","Включение реактора","Помощник"
"Немедленно, помощник, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Помощник, давай живее, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Помощник"
"Помощник, активируй кукумбер!","Включение реактора","Помощник"
"Помощник, быстрее, нам нужна энергия, а не тишина и смерть!","Включение реактора","Помощник"
"Запусти реактор, помощник, или я сам влезу и дам по голове!","Включение реактора","Помощник"
"Быстрее, запусти реактор, или я сам влезу и дам по голове, помощник!","Включение реактора","Помощник"
"Помощник, быстрее, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Срочно, помощник, подай энергию, быстро!","Включение реактора","Помощник"
"Пока не поздно, помощник, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Помощник"
"Срочно, помощник, активируй кукумбер!","Включение реактора","Помощник"
"Немедленно, помощник, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Помощник"
"Помощник, давай живее, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Помощник, пока не поздно, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Помощник"
"Давай живее, помощник, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Помощник"
"Быстрее, если реактор не запустится — мы не доживём до следующей станции, помощник!","Включение реактора","Помощник"
"Быстрее, помощник, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Помощник, пока не поздно, нам нужна энергия, а не тишина и смерть!","Включение реактора","Помощник"
"Помощник, пока не поздно, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Помощник, срочно, реактор спит — разбуди его, пока не замёрзли!","Включение реактора","Помощник"
"Немедленно, помощник, нам нужна энергия, а не тишина и смерть!","Включение реактора","Помощник"
"Пока не поздно, включи реактор, срочно, помощник!","Включение реактора","Помощник"
"Помощник, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Помощник"
"Срочно, помощник, реактор заглох, запускай!","Включение реактора","Помощник"
"Помощник, быстрее, возобнови работу реактора!","Включение реактора","Помощник"
"Срочно, энергия — это наша кровь. Включи её, помощник!","Включение реактора","Помощник"
"Быстрее, помощник, реактор заглох, запускай!","Включение реактора","Помощник"
"Быстрее, помощник, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Помощник"
"Срочно, помощник, энергия на нуле, включи реактор!","Включение реактора","Помощник"
"Быстрее, активируй кукумбер, помощник!","Включение реактора","Помощник"
"Помощник, включи реактор, срочно!","Включение реактора","Помощник"
"Помощник, давай живее, кукумбер в отключке — включи, иначе мы превратимся в ледяные скульптуры!","Включение реактора","Помощник"
"Помощник, реактор заглох, запускай!","Включение реактора","Помощник"
"Немедленно, кукумбер, проснись, помощник!","Включение реактора","Помощник"
"Помощник, энергия — это наша кровь. Включи её!","Включение реактора","Помощник"
"Давай живее, подай энергию, быстро, помощник!","Включение реактора","Помощник"
"Помощник, пока не поздно, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Помощник"
"Помощник, пока не поздно, возобнови работу реактора!","Включение реактора","Помощник"
"Помощник, давай живее, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Помощник"
"Кукумбер, проснись, помощник!","Включение реактора","Помощник"
"Помощник, пока не поздно, включи реактор, срочно!","Включение реактора","Помощник"
"Немедленно, подай энергию, быстро, помощник!","Включение реактора","Помощник"
"Помощник, быстрее, активируй кукумбер!","Включение реактора","Помощник"
"Кукумбер, помощник, проснись!","Включение реактора","Помощник"
"Помощник, быстрее, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Помощник"
"Помощник, пока не поздно, реактор заглох, запускай!","Включение реактора","Помощник"
"Помощник, немедленно, если реактор не запустится — мы не доживём до следующей станции!","Включение реактора","Помощник"
"Помощник, пока не поздно, кукумбер, проснись!","Включение реактора","Помощник"
"Помощник, срочно, запусти реактор, или я сам влезу и дам по голове!","Включение реактора","Помощник"
"Пока не поздно, энергия — это наша кровь. Включи её, помощник!","Включение реактора","Помощник"
"Быстрее, помощник, возобнови работу реактора!","Включение реактора","Помощник"
"Срочно, помощник, нам нужна энергия, а не тишина и смерть!","Включение реактора","Помощник"
"Немедленно, реактор заглох, запускай, помощник!","Включение реактора","Помощник"
