text,label,specialization
"Отходи к старой станции, Помощник.",Навигация назад,Помощник
"Отходи к последней локации, Новичок.",Навигация назад,Помощник
"Новичок, назад к последней позиции.",Навигация назад,Помощник
"Ретрируйся к точке отправки, Помощник.",Навигация назад,Помощник
"Новичок, план скорректирован, возвращайся.",Навигация назад,Помощник
"Коллега, назад к месту отправления.",Навигация назад,Помощник
"Коллега, разворачивайся к базе.",Навигация назад,Помощник
"Помощник, возвращайся к стартовой станции.",Навигация назад,Помощник
"Новичок, возвращайся к начальной станции.",Навигация назад,Помощник
"Юнга, быстро отходи!",Навигация назад,Помощник
"Отходи к исходному месту, Юнга.",Навигация назад,Помощник
"Разворачивай к последнему порту, экипаж.",Навигация назад,all
"Разворачивай к предыдущей локации, все.",Навигация назад,all
"экипаж, назад к месту отправления.",Навигация назад,all
"все, назад к предыдущему месту.",Навигация назад,all
"команда, возвращайся к стартовой позиции.",Навигация назад,all
"Ретрируйся к предыдущей остановке, экипаж.",Навигация назад,all
"Разворачивай к исходной точке, команда.",Навигация назад,all
"Ретрируйся к месту старта, боты.",Навигация назад,all
"Ретрируйся к предыдущей остановке, боты.",Навигация назад,all
"Ретрируйся к месту выхода, команда.",Навигация назад,all
"Отходи к стартовому порту, команда.",Навигация назад,all
"экипаж, вернись к точке отправления.",Навигация назад,all
"экипаж, быстро двигайся назад!",Навигация назад,all
"Разворачивай к прошлой остановке, все.",Навигация назад,all
"Ретрируйся к старой точке, все.",Навигация назад,all
"все, назад к исходной станции.",Навигация назад,all
"все, отходи к предыдущей локации.",Навигация назад,all
"боты, возвращайся к исходной базе.",Навигация назад,all
"экипаж, назад к точке отправления.",Навигация назад,all
"Ретрируйся к исходной остановке, все.",Навигация назад,all
"боты, возвращайся к последнему месту.",Навигация назад,all
"Ретрируйся к прошлой базе, команда.",Навигация назад,all
"боты, авария, разворачивайся!",Навигация назад,all
"Возвращайся к точке отправления, команда.",Навигация назад,all
"боты, обстановка требует возврата, плыви обратно.",Навигация назад,all
"команда, вернись к месту выхода.",Навигация назад,all
"команда, плыви к исходной базе.",Навигация назад,all
"все, лезь к старой базе.",Навигация назад,all
"Разворачивай к последней базе, экипаж.",Навигация назад,all
"Ретрируйся к месту выхода, экипаж.",Навигация назад,all
"Отходи к стартовому порту, боты.",Навигация назад,all
"все, возвращайся к последнему месту.",Навигация назад,all
"Отходи к прошлой локации, боты.",Навигация назад,all
"Отходи к последней локации, боты.",Навигация назад,all
"Отходи к старой позиции, все.",Навигация назад,all
"Разворачивай к предыдущей локации, экипаж.",Навигация назад,all
"Разворачивай к последней остановке, все.",Навигация назад,all
"боты, обстановка ухудшилась, двигайся назад!",Навигация назад,all
"Отходи к старой станции, все.",Навигация назад,all
"все, повреждения, отступай!",Навигация назад,all
"все, назад к предыдущему порту.",Навигация назад,all
"боты, вернись к точке отправления.",Навигация назад,all
"Ретрируйся к стартовой позиции, команда.",Навигация назад,all
"команда, угроза, отходи!",Навигация назад,all
"Ретрируйся к месту выхода, боты.",Навигация назад,all
"экипаж, срочно возвращайся на базу!",Навигация назад,all
"Ретрируйся к стартовой точке, все.",Навигация назад,all
"все, вернись к последней базе.",Навигация назад,all
"команда, сбой, возвращайся!",Навигация назад,all
"боты, возвращайся к точке отбытия.",Навигация назад,all
"команда, плыви к исходному порту.",Навигация назад,all
"все, лезь обратно к исходнику.",Навигация назад,all
"боты, назад к предыдущей точке.",Навигация назад,all
"Отходи к предыдущей остановке, команда.",Навигация назад,all
"все, иди к предыдущему месту.",Навигация назад,all
"команда, разворачивайся к базе.",Навигация назад,all
"экипаж, давай назад курс.",Навигация назад,all
"боты, атака, плыви обратно!",Навигация назад,all
"Отходи к предыдущему месту, боты.",Навигация назад,all
"все, возвращайся к исходной базе.",Навигация назад,all
"Отходи к прошлой позиции, команда.",Навигация назад,all
"все, лезь обратно к прошлой остановке.",Навигация назад,all
"Отходи к старой позиции, экипаж.",Навигация назад,all
"экипаж, возвращайся к месту отплытия.",Навигация назад,all
"команда, назад к последнему порту.",Навигация назад,all
"экипаж, назад к последней остановке.",Навигация назад,all
"Нужно вернуться к точке отплытия, команда.",Навигация назад,all
"Разворачивай к старой станции, команда.",Навигация назад,all
"команда, быстро возвращайся!",Навигация назад,all
"Отходи к старой позиции, боты.",Навигация назад,all
"команда, ретрируйся к точке выхода.",Навигация назад,all
"боты, назад к точке отправления.",Навигация назад,all
"экипаж, опасность, возвращайся на базу!",Навигация назад,all
"Ретрируйся к точке отплытия, боты.",Навигация назад,all
"команда, план скорректирован, возвращайся.",Навигация назад,all
"Разворачивай к точке выхода, экипаж.",Навигация назад,all
"команда, лезь к старой базе.",Навигация назад,all
"команда, возвращайся к начальной точке.",Навигация назад,all
"команда, немедленно плыви обратно!",Навигация назад,all
"команда, лезь обратно к прошлому месту.",Навигация назад,all
"экипаж, двигайся обратно.",Навигация назад,all
"экипаж, ситуация изменилась, ретрируйся.",Навигация назад,all
"Разворачивай к предыдущей точке, боты.",Навигация назад,all
"Ретрируйся к старой локации, боты.",Навигация назад,all
"боты, лезь обратно к исходной остановке.",Навигация назад,all
"команда, немедленно ретрируйся!",Навигация назад,all
"все, двигайся обратно.",Навигация назад,all
"команда, возвращайся к прошлой станции.",Навигация назад,all
"боты, немедленно плыви обратно!",Навигация назад,all
"команда, возвращайся к исходному порту.",Навигация назад,all
"боты, возвращайся к месту отплытия.",Навигация назад,all
"боты, отходи к предыдущей точке.",Навигация назад,all
"боты, неполадки, ретрируйся!",Навигация назад,all
"команда, лезь обратно к последней базе.",Навигация назад,all
"боты, возвращайся к начальному месту.",Навигация назад,all
"команда, назад к последней остановке.",Навигация назад,all
"Ретрируйся к начальной точке, экипаж.",Навигация назад,all
"экипаж, отойди к начальной точке.",Навигация назад,all
"команда, отходи к предыдущей локации.",Навигация назад,all
"все, разворачивай к исходнику.",Навигация назад,all
"ближайший, иди назад.",Навигация назад,near
"Разворачивай к начальной базе, кто здесь.",Навигация назад,near
"кто здесь, назад к последней позиции.",Навигация назад,near
"кто здесь, двигайся обратно.",Навигация назад,near
"ближний, плыви к исходному порту.",Навигация назад,near
"кто здесь, возвращайся к стартовой станции.",Навигация назад,near
"кто близко, иди к предыдущей станции.",Навигация назад,near
"ближайший, разворачивай к исходнику.",Навигация назад,near
"Ретрируйся к начальной позиции, кто здесь.",Навигация назад,near
"Ретрируйся к месту выхода, ближний.",Навигация назад,near
"кто рядом, назад к точке выхода.",Навигация назад,near
"ближний, назад к последней остановке.",Навигация назад,near
"кто здесь, плыви к исходной локации.",Навигация назад,near
"кто здесь, повреждения, отступай!",Навигация назад,near
"кто близко, возвращайся к исходной локации.",Навигация назад,near
"кто близко, отступай к прошлой станции.",Навигация назад,near
"кто здесь, опасность, возвращайся на базу!",Навигация назад,near
"Ретрируйся к исходной остановке, ближний.",Навигация назад,near
"кто рядом, лезь обратно к начальной локации.",Навигация назад,near
"кто рядом, плыви к исходному порту.",Навигация назад,near
"эй ты, требуется перегруппировка, двигайся назад.",Навигация назад,near
"ближний, требуется перегруппировка, двигайся назад.",Навигация назад,near
"ближний, возвращайся к старому порту.",Навигация назад,near
"эй ты, назад к предыдущему месту.",Навигация назад,near
"Разворачивай к последней базе, ближний.",Навигация назад,near
"ближний, миссия завершена, иди назад.",Навигация назад,near
"кто здесь, разворачивай к исходнику.",Навигация назад,near
"Ретрируйся к старой точке, ближний.",Навигация назад,near
"эй ты, лезь обратно к прошлому порту.",Навигация назад,near
"кто рядом, угроза, отходи!",Навигация назад,near
"кто здесь, лезь обратно к стартовой точке.",Навигация назад,near
"ближний, опасность, возвращайся на базу!",Навигация назад,near
"Разворачивай к последней базе, ближайший.",Навигация назад,near
"кто здесь, направляйся к исходной точке.",Навигация назад,near
"Ретрируйся к старой локации, кто близко.",Навигация назад,near
"кто здесь, лезь обратно к месту отплытия.",Навигация назад,near
"Отходи к последнему порту, ближний.",Навигация назад,near
"кто здесь, возвращайся к прошлому порту.",Навигация назад,near
"Отходи к предыдущему месту, эй ты.",Навигация назад,near
"кто рядом, отходи к предыдущей точке.",Навигация назад,near
"Разворачивай к исходной точке, эй ты.",Навигация назад,near
"Ретрируйся к точке отправки, кто здесь.",Навигация назад,near
"кто здесь, отойди к старой локации.",Навигация назад,near
"Отходи к старой позиции, кто рядом.",Навигация назад,near
"эй ты, план скорректирован, возвращайся.",Навигация назад,near
"кто близко, опасность, возвращайся на базу!",Навигация назад,near
"кто здесь, назад к предыдущему месту.",Навигация назад,near
"Разворачивай к предыдущей станции, ближний.",Навигация назад,near
"Отходи к последней локации, кто рядом.",Навигация назад,near
"кто здесь, отойди к точке отплытия.",Навигация назад,near
"кто рядом, возвращайся к исходной локации.",Навигация назад,near
"Отходи к точке отплытия, кто здесь.",Навигация назад,near
"эй ты, возвращайся к исходной локации.",Навигация назад,near
"ближний, назад к точке выхода.",Навигация назад,near
"ближний, лезь обратно к прошлой локации.",Навигация назад,near
"эй ты, возвращайся к прошлой станции.",Навигация назад,near
"ближайший, обстановка ухудшилась, двигайся назад!",Навигация назад,near
"Отходи к старой станции, ближний.",Навигация назад,near
"Разворачивай к начальной остановке, кто близко.",Навигация назад,near
"кто рядом, направляйся к исходной точке.",Навигация назад,near
"Разворачивай к начальной остановке, кто рядом.",Навигация назад,near
"Отходи к стартовому порту, кто близко.",Навигация назад,near
"Ретрируйся к последней локации, ближайший.",Навигация назад,near
"ближайший, иди к предыдущему месту.",Навигация назад,near
"Ретрируйся к прошлой точке, кто рядом.",Навигация назад,near
"ближайший, назад к последней остановке.",Навигация назад,near
"кто близко, получен новый приказ, отступай.",Навигация назад,near
"Отходи к предыдущей остановке, ближний.",Навигация назад,near
"ближний, возвращайся к начальному месту.",Навигация назад,near
"кто близко, плыви к исходной локации.",Навигация назад,near
"кто рядом, срочно разворачивайся!",Навигация назад,near
"ближайший, возвращайся к прошлой станции.",Навигация назад,near
"кто здесь, лезь обратно к начальному порту.",Навигация назад,near
"эй ты, задание отменено, возвращайся.",Навигация назад,near
"ближний, быстро отходи!",Навигация назад,near
"Отходи к стартовому порту, ближний.",Навигация назад,near
"ближний, лезь обратно к прошлой остановке.",Навигация назад,near
"Отходи к предыдущему порту, кто здесь.",Навигация назад,near
"ближний, разворачивайся к базе.",Навигация назад,near
"Ретрируйся к прошлой базе, ближний.",Навигация назад,near
"кто здесь, лезь обратно к исходнику.",Навигация назад,near
"кто здесь, возвращайся к начальной точке.",Навигация назад,near
"кто здесь, разворачивайся к базе.",Навигация назад,near
"Разворачивай к исходной позиции, ближайший.",Навигация назад,near
"кто рядом, давай обратный ход к базе.",Навигация назад,near
"ближайший, лезь обратно к прошлой локации.",Навигация назад,near
"Ретрируйся к исходной остановке, кто здесь.",Навигация назад,near
"Отходи к исходной позиции, эй ты.",Навигация назад,near
"Нужно вернуться к точке отплытия, ближний.",Навигация назад,near
"Разворачивай к последнему месту, кто здесь.",Навигация назад,near
"эй ты, вернись к точке отправления.",Навигация назад,near
"кто рядом, возвращайся к последнему месту.",Навигация назад,near
"кто рядом, плыви к исходной локации.",Навигация назад,near
"кто близко, назад к исходной станции.",Навигация назад,near
"эй ты, быстро отходи!",Навигация назад,near
"кто здесь, лезь к старой базе.",Навигация назад,near
"Ретрируйся к исходной остановке, ближайший.",Навигация назад,near
"Ретрируйся к старой локации, кто рядом.",Навигация назад,near
"Разворачивай к начальной базе, кто близко.",Навигация назад,near
"ближайший, плыви к исходному порту.",Навигация назад,near
"Шкипер, курс на целевой объект.",Навигация к пункту назначения,Капитан
"Направляйся к пункту назначения, Капитан.",Навигация к пункту назначения,Капитан
"Следуй к указанной станции, Капитан.",Навигация к пункту назначения,Капитан
"Капитан, направляй к локации.",Навигация к пункту назначения,Капитан
"Шкипер, плыви к заданной зоне.",Навигация к пункту назначения,Капитан
"Двигайся к заданной точке, Шкипер.",Навигация к пункту назначения,Капитан
"Капитан, направляйся к целевой базе.",Навигация к пункту назначения,Капитан
"Шкипер, направляйся к пункту назначения.",Навигация к пункту назначения,Капитан
"Шкипер, направляйся к назначенной базе.",Навигация к пункту назначения,Капитан
"Капитан, веди к точке встречи.",Навигация к пункту назначения,Капитан
"Кэп, направляйся к пункту назначения.",Навигация к пункту назначения,Капитан
"Направляйся к следующей цели, Шкипер.",Навигация к пункту назначения,Капитан
"Шкипер, срочно следуй к станции!",Навигация к пункту назначения,Капитан
"Капитан, немедленно задавай движение!",Навигация к пункту назначения,Капитан
"Капитан, подготовка завершена, задавай движение.",Навигация к пункту назначения,Капитан
"Кэп, расширение миссии, задавай движение.",Навигация к пункту назначения,Капитан
"Плыви к целевой точке, Кэп.",Навигация к пункту назначения,Капитан
"Капитан, следуй к месту встречи.",Навигация к пункту назначения,Капитан
"Плыви к целевой локации, Шкипер.",Навигация к пункту назначения,Капитан
"Кэп, быстро направляйся к локации!",Навигация к пункту назначения,Капитан
"Шкипер, следуй к месту выполнения.",Навигация к пункту назначения,Капитан
"Кэп, двигайся к целевой станции.",Навигация к пункту назначения,Капитан
"Капитан, плыви к заданной зоне.",Навигация к пункту назначения,Капитан
"Шкипер, держи курс на цель маршрута.",Навигация к пункту назначения,Капитан
"Следуй к назначенной точке, Шкипер.",Навигация к пункту назначения,Капитан
"Держи путь к точке назначения, Капитан.",Навигация к пункту назначения,Капитан
"Капитан, плыви к месту назначения.",Навигация к пункту назначения,Капитан
"Кэп, следуй к месту выполнения.",Навигация к пункту назначения,Капитан
"Шкипер, пора действовать, направляйся к локации.",Навигация к пункту назначения,Капитан
"Плыви к заданным координатам, Кэп.",Навигация к пункту назначения,Капитан
"Шкипер, устанавливай маршрут.",Навигация к пункту назначения,Капитан
"Капитан, уточнение целей, устанавливай маршрут.",Навигация к пункту назначения,Капитан
"Капитан, направляйся к координатам.",Навигация к пункту назначения,Капитан
"Двигайся к следующей станции, Кэп.",Навигация к пункту назначения,Капитан
"Двигайся к назначенной базе, Кэп.",Навигация к пункту назначения,Капитан
"Следуй к месту выполнения задания, Капитан.",Навигация к пункту назначения,Капитан
"Кэп, плыви к заданной точке.",Навигация к пункту назначения,Капитан
"Следуй к указанной точке, Шкипер.",Навигация к пункту назначения,Капитан
"Направляйся к следующей локации, Капитан.",Навигация к пункту назначения,Капитан
"Двигайся к месту операции, Шкипер.",Навигация к пункту назначения,Капитан
"Шкипер, курс на следующую точку.",Навигация к пункту назначения,Капитан
"Шкипер, держи путь к точке прибытия.",Навигация к пункту назначения,Капитан
"Кэп, курс на место высадки.",Навигация к пункту назначения,Капитан
"Направляйся к целевой зоне, Шкипер.",Навигация к пункту назначения,Капитан
"Следуй к указанной станции, Шкипер.",Навигация к пункту назначения,Капитан
"Курс на целевой объект, Шкипер.",Навигация к пункту назначения,Капитан
"Шкипер, устанавливай направление.",Навигация к пункту назначения,Капитан
"Кэп, курс к точке назначения.",Навигация к пункту назначения,Капитан
"Плыви к заданным координатам, Шкипер.",Навигация к пункту назначения,Капитан
"Кэп, иди к месту назначения.",Навигация к пункту назначения,Капитан
"Кэп, держи путь к станции.",Навигация к пункту назначения,Капитан
"Капитан, плыви к указанным координатам.",Навигация к пункту назначения,Капитан
"Капитан, направляйся к следующему порту.",Навигация к пункту назначения,Капитан
"Двигайся к следующей станции, Шкипер.",Навигация к пункту назначения,Капитан
"Кэп, веди к координатам.",Навигация к пункту назначения,Капитан
"Кэп, изменение плана, плыви к точке.",Навигация к пункту назначения,Капитан
"Шкипер, время пришло, направляйся к цели.",Навигация к пункту назначения,Капитан
"Направляйся к целевой зоне, Капитан.",Навигация к пункту назначения,Капитан
"Кэп, направляй к локации.",Навигация к пункту назначения,Капитан
"Кэп, задавай движение к точке.",Навигация к пункту назначения,Капитан
"Капитан, направляйся к целевой локации.",Навигация к пункту назначения,Капитан
"Шкипер, направляйся к пункту прибытия.",Навигация к пункту назначения,Капитан
"Кэп, приказ поступил, следуй к станции.",Навигация к пункту назначения,Капитан
"Кэп, следуй к назначенной цели.",Навигация к пункту назначения,Капитан
"Вперёд к месту назначения, Шкипер.",Навигация к пункту назначения,Капитан
"Следуй к указанной точке, Кэп.",Навигация к пункту назначения,Капитан
"Капитан, двигайся к целевой станции.",Навигация к пункту назначения,Капитан
"Шкипер, плыви к указанным координатам.",Навигация к пункту назначения,Капитан
"Кэп, миссия началась, иди к месту.",Навигация к пункту назначения,Капитан
"Кэп, следуй к указанной базе.",Навигация к пункту назначения,Капитан
"Держи курс на цель, Капитан.",Навигация к пункту назначения,Капитан
"Двигайся к точке выхода, Шкипер.",Навигация к пункту назначения,Капитан
"Капитан, плыви к заданной позиции.",Навигация к пункту назначения,Капитан
"Кэп, направляйся к точке назначения.",Навигация к пункту назначения,Капитан
"Кэп, держи курс на цель.",Навигация к пункту назначения,Капитан
"Двигайся к назначенной базе, Капитан.",Навигация к пункту назначения,Капитан
"Следуй к месту выполнения задания, Шкипер.",Навигация к пункту назначения,Капитан
"Шкипер, срочно направляйся к цели!",Навигация к пункту назначения,Капитан
"Кэп, плыви к координатам назначения.",Навигация к пункту назначения,Капитан
"Капитан, срочно направляйся к цели!",Навигация к пункту назначения,Капитан
"Плыви к месту операции, Капитан.",Навигация к пункту назначения,Капитан
"Капитан, направляйся к следующей базе.",Навигация к пункту назначения,Капитан
"Следуй к заданной локации, Шкипер.",Навигация к пункту назначения,Капитан
"Следуй к месту выполнения, Капитан.",Навигация к пункту назначения,Капитан
"Нужно двигаться к следующей базе, Шкипер.",Навигация к пункту назначения,Капитан
"Кэп, двигайся к месту операции.",Навигация к пункту назначения,Капитан
"Следуй к указанным координатам, Кэп.",Навигация к пункту назначения,Капитан
"Капитан, двигайся к цели.",Навигация к пункту назначения,Капитан
"Кэп, обновление задания, направляйся к локации.",Навигация к пункту назначения,Капитан
"Плыви к указанному месту, Шкипер.",Навигация к пункту назначения,Капитан
"Капитан, срочно держи курс!",Навигация к пункту назначения,Капитан
"Шкипер, следуй к следующей цели.",Навигация к пункту назначения,Капитан
"Шкипер, курс на точку прибытия.",Навигация к пункту назначения,Капитан
"Капитан, двигайся к следующей точке.",Навигация к пункту назначения,Капитан
"Капитан, прокладывай маршрут к цели.",Навигация к пункту назначения,Капитан
"Шкипер, новое задание, направляйся к цели.",Навигация к пункту назначения,Капитан
"Двигайся к месту высадки, Капитан.",Навигация к пункту назначения,Капитан
"Шкипер, дополнительная задача, держи курс.",Навигация к пункту назначения,Капитан
"Веди нас к точке прибытия, Капитан.",Навигация к пункту назначения,Капитан
"Кэп, немедленно задавай движение!",Навигация к пункту назначения,Капитан
"Стражник, прокладывай маршрут к цели.",Навигация к пункту назначения,Охранник
"Страж, плыви к целевой точке.",Навигация к пункту назначения,Охранник
"Стражник, плыви к следующей станции.",Навигация к пункту назначения,Охранник
"Двигайся к целевой станции, Охранник.",Навигация к пункту назначения,Охранник
"Страж, плыви к координатам назначения.",Навигация к пункту назначения,Охранник
"Следуй к месту встречи, Охранник.",Навигация к пункту назначения,Охранник
"Страж, направляйся к пункту прибытия.",Навигация к пункту назначения,Охранник
"Направляйся к пункту назначения, Стражник.",Навигация к пункту назначения,Охранник
"Бодигард, держи курс на цель.",Навигация к пункту назначения,Охранник
"Бодигард, курс на точку прибытия.",Навигация к пункту назначения,Охранник
"Страж, иди к месту операции.",Навигация к пункту назначения,Охранник
"Бодигард, плыви к указанным координатам.",Навигация к пункту назначения,Охранник
"Охранник, срочно следуй к станции!",Навигация к пункту назначения,Охранник
"Страж, срочно следуй к станции!",Навигация к пункту назначения,Охранник
"Направляйся к точке выхода, Стражник.",Навигация к пункту назначения,Охранник
"Стражник, новые указания, следуй к станции.",Навигация к пункту назначения,Охранник
"Охранник, двигайся к цели.",Навигация к пункту назначения,Охранник
"Бодигард, направляйся к следующей локации.",Навигация к пункту назначения,Охранник
"Следуй к месту выполнения задания, Охранник.",Навигация к пункту назначения,Охранник
"Вперёд к месту назначения, Охранник.",Навигация к пункту назначения,Охранник
"Страж, курс на следующую цель.",Навигация к пункту назначения,Охранник
"Охранник, быстро плыви к точке!",Навигация к пункту назначения,Охранник
"Бодигард, плыви к указанной цели.",Навигация к пункту назначения,Охранник
"Плыви к заданным координатам, Бодигард.",Навигация к пункту назначения,Охранник
"Страж, плыви к месту операции.",Навигация к пункту назначения,Охранник
"Страж, немедленно двигайся к базе!",Навигация к пункту назначения,Охранник
"Следуй к конечной точке, Охранник.",Навигация к пункту назначения,Охранник
"Держи путь к точке назначения, Страж.",Навигация к пункту назначения,Охранник
"Направляйся к следующей локации, Охранник.",Навигация к пункту назначения,Охранник
"Бодигард, направляйся к целевой локации.",Навигация к пункту назначения,Охранник
"Двигайся к указанной локации, Стражник.",Навигация к пункту назначения,Охранник
"Охранник, дополнительная задача, держи курс.",Навигация к пункту назначения,Охранник
"Следуй к указанной станции, Стражник.",Навигация к пункту назначения,Охранник
"Бодигард, направляйся к точке назначения.",Навигация к пункту назначения,Охранник
"Охранник, следуй к указанной точке.",Навигация к пункту назначения,Охранник
"Стражник, держи путь к точке прибытия.",Навигация к пункту назначения,Охранник
"Направляйся к координатам, Страж.",Навигация к пункту назначения,Охранник
"Держи путь к следующей точке, Бодигард.",Навигация к пункту назначения,Охранник
"Страж, двигайся к целевой станции.",Навигация к пункту назначения,Охранник
"Бодигард, задание получено, плыви к точке.",Навигация к пункту назначения,Охранник
"Двигайся к назначенной базе, Охранник.",Навигация к пункту назначения,Охранник
"Бодигард, срочно следуй к станции!",Навигация к пункту назначения,Охранник
"Бодигард, новые указания, следуй к станции.",Навигация к пункту назначения,Охранник
"Плыви к целевой локации, Охранник.",Навигация к пункту назначения,Охранник
"Охранник, плыви к заданной точке.",Навигация к пункту назначения,Охранник
"Бодигард, курс на место высадки.",Навигация к пункту назначения,Охранник
"Направляйся к точке выхода, Охранник.",Навигация к пункту назначения,Охранник
"Охранник, курс на целевую локацию.",Навигация к пункту назначения,Охранник
"Страж, направляйся к точке выхода.",Навигация к пункту назначения,Охранник
"Держи путь к следующей точке, Страж.",Навигация к пункту назначения,Охранник
"Следуй к указанной станции, Бодигард.",Навигация к пункту назначения,Охранник
"Страж, двигайся к заданной точке.",Навигация к пункту назначения,Охранник
"Охранник, направляйся к целевой локации.",Навигация к пункту назначения,Охранник
"Двигайся к указанной локации, Страж.",Навигация к пункту назначения,Охранник
"Охранник, следуй к месту назначения.",Навигация к пункту назначения,Охранник
"Плыви к указанному месту, Охранник.",Навигация к пункту назначения,Охранник
"Страж, направляйся к пункту назначения.",Навигация к пункту назначения,Охранник
"Охранник, срочно держи курс!",Навигация к пункту назначения,Охранник
"Страж, пора действовать, направляйся к локации.",Навигация к пункту назначения,Охранник
"Страж, веди к координатам.",Навигация к пункту назначения,Охранник
"Двигайся к точке выхода, Бодигард.",Навигация к пункту назначения,Охранник
"Бодигард, иди к целевой точке.",Навигация к пункту назначения,Охранник
"Вперёд к месту назначения, Стражник.",Навигация к пункту назначения,Охранник
"Страж, немедленно задавай движение!",Навигация к пункту назначения,Охранник
