"text","label","specialization"
"Быстрее, Главный, выполнить реанимацию","Лечение","Капитан"
"Эй! ввести антидот, командир!","Лечение","Капитан"
"подготовить носилки, капитан, давай!","Лечение","Капитан"
"Давай, ввести антидот, командир!","Лечение","Капитан"
"Проверить пульс — главный, живо!","Лечение","Капитан"
"Командир, ввести антидот живо!","Лечение","Капитан"
"Быстрее, выполнить реанимацию, капитан!","Лечение","Капитан"
"Эй, проверить пульс, главный!","Лечение","Капитан"
"Давай, Главный, остановить кровотечение сейчас!","Лечение","Капитан"
"Оказать первую помощь — капитан, ну!","Лечение","Капитан"
"Срочно! перевязать раненого, главный!","Лечение","Капитан"
"Давай! выполнить реанимацию, капитан!","Лечение","Капитан"
"Оказать первую помощь — командир, срочно!","Лечение","Капитан"
"Выполнить реанимацию — командир, эй!","Лечение","Капитан"
"Проверить пульс — главный, быстрее!","Лечение","Капитан"
"Живо, Главный, перенести в укрытие срочно!","Лечение","Капитан"
"Слушай, ввести антидот, командир!","Лечение","Капитан"
"оказать первую помощь, главный, живо!","Лечение","Капитан"
"Давай, проверить пульс, командир!","Лечение","Капитан"
"Главный, выполнить реанимацию живо!","Лечение","Капитан"
"Командир, выполнить реанимацию быстро!","Лечение","Капитан"
"Ну, перевязать рану, командир!","Лечение","Капитан"
"Срочно, помочь пострадавшему, командир!","Лечение","Капитан"
"Проверить пульс — командир, ну!","Лечение","Капитан"
"перевязать раненого, главный, живо!","Лечение","Капитан"
"Эй! перенести в укрытие, командир!","Лечение","Капитан"
"Живо! подготовить носилки, командир!","Лечение","Капитан"
"Главный, подготовить носилки без промедления!","Лечение","Капитан"
"Срочно, перенести в укрытие, капитан!","Лечение","Капитан"
"Быстрее, Командир, ввести антидот сейчас!","Лечение","Капитан"
"Ну! проверить пульс, главный!","Лечение","Капитан"
"Ну, перенести в укрытие, капитан!","Лечение","Капитан"
"Срочно! остановить кровотечение, капитан!","Лечение","Капитан"
"Быстрее, оказать первую помощь, командир!","Лечение","Капитан"
"Капитан, перевязать рану сейчас!","Лечение","Капитан"
"Ну, Командир, проверить пульс сейчас!","Лечение","Капитан"
"Оказать первую помощь — главный, слушай!","Лечение","Капитан"
"Слушай, Главный, проверить пульс без промедления!","Лечение","Капитан"
"Подготовить носилки — главный, срочно!","Лечение","Капитан"
"оказать первую помощь, командир, эй!","Лечение","Капитан"
"Главный, перевязать рану","Лечение","Капитан"
"Живо, выполнить реанимацию, командир!","Лечение","Капитан"
"Проверить пульс — капитан, быстрее!","Лечение","Капитан"
"Выполнить реанимацию — командир, живо!","Лечение","Капитан"
"Давай, Главный, выполнить реанимацию быстро!","Лечение","Капитан"
"Эй! помочь пострадавшему, капитан!","Лечение","Капитан"
"Боец, оказать первую помощь","Лечение","Охранник"
"Быстрее, оказать первую помощь, боец!","Лечение","Охранник"
"Страж, перевязать рану без промедления!","Лечение","Охранник"
"Давай, Боец, перевязать раненого без промедления!","Лечение","Охранник"
"Боец, перенести в укрытие без промедления!","Лечение","Охранник"
"Быстрее! проверить пульс, страж!","Лечение","Охранник"
"Давай, выполнить реанимацию, страж!","Лечение","Охранник"
"Помочь пострадавшему — боец, эй!","Лечение","Охранник"
"Выполнить реанимацию — охранник, быстрее!","Лечение","Охранник"
"Срочно! проверить пульс, боец!","Лечение","Охранник"
"Эй, Охранник, оказать первую помощь немедленно!","Лечение","Охранник"
"Давай, перенести в укрытие, боец!","Лечение","Охранник"
"Эй, Охранник, остановить кровотечение","Лечение","Охранник"
"Слушай! перевязать раненого, боец!","Лечение","Охранник"
"Срочно! перевязать раненого, страж!","Лечение","Охранник"
"Перевязать раненого — страж, эй!","Лечение","Охранник"
"помочь пострадавшему, страж, живо!","Лечение","Охранник"
"Проверить пульс — охранник, эй!","Лечение","Охранник"
"Ну, Страж, остановить кровотечение срочно!","Лечение","Охранник"
"Быстрее! помочь пострадавшему, охранник!","Лечение","Охранник"
"перевязать рану, охранник, срочно!","Лечение","Охранник"
"Эй, Боец, подготовить носилки живо!","Лечение","Охранник"
"Страж, подготовить носилки без промедления!","Лечение","Охранник"
"Живо! перевязать рану, охранник!","Лечение","Охранник"
"Страж, оказать первую помощь без промедления!","Лечение","Охранник"
"Подготовить носилки — охранник, слушай!","Лечение","Охранник"
"Срочно, подготовить носилки, охранник!","Лечение","Охранник"
"Срочно! перевязать рану, охранник!","Лечение","Охранник"
"Живо! оказать первую помощь, охранник!","Лечение","Охранник"
"перенести в укрытие, боец, давай!","Лечение","Охранник"
"Помочь пострадавшему — охранник, срочно!","Лечение","Охранник"
"помочь пострадавшему, охранник, быстрее!","Лечение","Охранник"
"Быстрее, Охранник, перенести в укрытие немедленно!","Лечение","Охранник"
"остановить кровотечение, страж, эй!","Лечение","Охранник"
"Слушай! перенести в укрытие, боец!","Лечение","Охранник"
"перенести в укрытие, боец, быстрее!","Лечение","Охранник"
"Охранник, остановить кровотечение быстро!","Лечение","Охранник"
"Страж, подготовить носилки живо!","Лечение","Охранник"
"Боец, подготовить носилки побыстрее!","Лечение","Охранник"
"Боец, перенести в укрытие быстро!","Лечение","Охранник"
"Оказать первую помощь — охранник, быстрее!","Лечение","Охранник"
"Живо, Охранник, перенести в укрытие","Лечение","Охранник"
"Живо, Охранник, перенести в укрытие побыстрее!","Лечение","Охранник"
"Эй, Охранник, помочь пострадавшему срочно!","Лечение","Охранник"
"Страж, ввести антидот живо!","Лечение","Охранник"
"Быстрее, проверить пульс, боец!","Лечение","Охранник"
"Боец, проверить пульс живо!","Лечение","Охранник"
"Живо! выполнить реанимацию, охранник!","Лечение","Охранник"
"Давай, Боец, перевязать рану побыстрее!","Лечение","Охранник"
"Слушай, Боец, ввести антидот без промедления!","Лечение","Охранник"
"выполнить реанимацию, боец, живо!","Лечение","Охранник"
"ввести антидот, страж, срочно!","Лечение","Охранник"
"Эй, ввести антидот, боец!","Лечение","Охранник"
"Подготовить носилки — охранник, ну!","Лечение","Охранник"
"Срочно, перевязать рану, охранник!","Лечение","Охранник"
"Охранник, подготовить носилки быстро!","Лечение","Охранник"
"Проверить пульс — боец, живо!","Лечение","Охранник"
"помочь пострадавшему, боец, живо!","Лечение","Охранник"
"Живо, ввести антидот, боец!","Лечение","Охранник"
"Боец, остановить кровотечение без промедления!","Лечение","Охранник"
"Слушай! подготовить носилки, боец!","Лечение","Охранник"
"Слушай, Страж, выполнить реанимацию побыстрее!","Лечение","Охранник"
"Эй, подготовить носилки, боец!","Лечение","Охранник"
"помочь пострадавшему, охранник, эй!","Лечение","Охранник"
"выполнить реанимацию, страж, быстрее!","Лечение","Охранник"
"Срочно! выполнить реанимацию, страж!","Лечение","Охранник"
"Боец, проверить пульс срочно!","Лечение","Охранник"
"Живо, Боец, помочь пострадавшему","Лечение","Охранник"
"Живо! помочь пострадавшему, боец!","Лечение","Охранник"
"Живо, оказать первую помощь, боец!","Лечение","Охранник"
"Быстрее, перенести в укрытие, боец!","Лечение","Охранник"
"Страж, ввести антидот быстро!","Лечение","Охранник"
"Срочно! оказать первую помощь, боец!","Лечение","Охранник"
"Быстрее! подготовить носилки, страж!","Лечение","Охранник"
"Слушай! перенести в укрытие, страж!","Лечение","Охранник"
"Помочь пострадавшему — страж, ну!","Лечение","Охранник"
"Боец, подготовить носилки побыстрее!","Лечение","Охранник"
"Срочно, Страж, ввести антидот без промедления!","Лечение","Охранник"
"Слушай, остановить кровотечение, боец!","Лечение","Охранник"
"Подготовить носилки — боец, срочно!","Лечение","Охранник"
"Быстрее, Страж, перевязать рану","Лечение","Охранник"
"Давай, помочь пострадавшему, страж!","Лечение","Охранник"
"Срочно, Страж, проверить пульс побыстрее!","Лечение","Охранник"
"Ну, остановить кровотечение, охранник!","Лечение","Охранник"
"Живо! оказать первую помощь, охранник!","Лечение","Охранник"
"перевязать раненого, страж, быстрее!","Лечение","Охранник"
"Срочно, перенести в укрытие, боец!","Лечение","Охранник"
"Охранник, подготовить носилки побыстрее!","Лечение","Охранник"
"Ну, проверить пульс, страж!","Лечение","Охранник"
"Перевязать рану — страж, ну!","Лечение","Охранник"
"Живо, Страж, остановить кровотечение","Лечение","Охранник"
"Эй! остановить кровотечение, охранник!","Лечение","Охранник"
"Слушай, перевязать рану, страж!","Лечение","Охранник"
"Страж, проверить пульс немедленно!","Лечение","Охранник"
"перевязать рану, страж, быстрее!","Лечение","Охранник"
"перевязать рану, охранник, ну!","Лечение","Охранник"
"Слушай, выполнить реанимацию, охранник!","Лечение","Охранник"
"Эй! помочь пострадавшему, боец!","Лечение","Охранник"
"Ну, Боец, остановить кровотечение без промедления!","Лечение","Охранник"
"оказать первую помощь, боец, быстрее!","Лечение","Охранник"
"Док, выполнить реанимацию живо!","Лечение","Медик"
"Врач, подготовить носилки побыстрее!","Лечение","Медик"
"Ну, Медик, ввести антидот быстро!","Лечение","Медик"
"проверить пульс, док, живо!","Лечение","Медик"
"Быстрее! перенести в укрытие, врач!","Лечение","Медик"
"Медик, оказать первую помощь без промедления!","Лечение","Медик"
"Слушай, Врач, помочь пострадавшему сейчас!","Лечение","Медик"
"Врач, перевязать рану сейчас!","Лечение","Медик"
"Эй, выполнить реанимацию, док!","Лечение","Медик"
"Давай, Медик, помочь пострадавшему немедленно!","Лечение","Медик"
"перенести в укрытие, док, слушай!","Лечение","Медик"
"Ввести антидот — медик, живо!","Лечение","Медик"
"Быстрее, помочь пострадавшему, док!","Лечение","Медик"
"Давай, проверить пульс, медик!","Лечение","Медик"
"Выполнить реанимацию — врач, быстрее!","Лечение","Медик"
"Ну! выполнить реанимацию, док!","Лечение","Медик"
"Остановить кровотечение — медик, давай!","Лечение","Медик"
"Медик, подготовить носилки побыстрее!","Лечение","Медик"
"Перенести в укрытие — док, ну!","Лечение","Медик"
"Слушай, Медик, остановить кровотечение побыстрее!","Лечение","Медик"
"Остановить кровотечение — врач, слушай!","Лечение","Медик"
"Выполнить реанимацию — док, эй!","Лечение","Медик"
"ввести антидот, док, быстрее!","Лечение","Медик"
"Врач, оказать первую помощь срочно!","Лечение","Медик"
"ввести антидот, док, давай!","Лечение","Медик"
"Срочно! перенести в укрытие, медик!","Лечение","Медик"
"Давай, ввести антидот, врач!","Лечение","Медик"
"помочь пострадавшему, медик, слушай!","Лечение","Медик"
"Эй, подготовить носилки, док!","Лечение","Медик"
"Док, остановить кровотечение без промедления!","Лечение","Медик"
"Эй! остановить кровотечение, врач!","Лечение","Медик"
"Живо! проверить пульс, медик!","Лечение","Медик"
"Ну, ввести антидот, медик!","Лечение","Медик"
"Живо! помочь пострадавшему, врач!","Лечение","Медик"
"Врач, оказать первую помощь побыстрее!","Лечение","Медик"
"Слушай, перенести в укрытие, врач!","Лечение","Медик"
"Подготовить носилки — врач, давай!","Лечение","Медик"
"Слушай, перевязать раненого, врач!","Лечение","Медик"
"Врач, перевязать раненого живо!","Лечение","Медик"
"Медик, ввести антидот побыстрее!","Лечение","Медик"
"Подготовить носилки — врач, давай!","Лечение","Медик"
"Эй! оказать первую помощь, врач!","Лечение","Медик"
"Медик, оказать первую помощь срочно!","Лечение","Медик"
"перенести в укрытие, врач, срочно!","Лечение","Медик"
"Эй! перенести в укрытие, врач!","Лечение","Медик"
"Эй, Медик, остановить кровотечение без промедления!","Лечение","Медик"
"Медик, проверить пульс","Лечение","Медик"
"Живо! перенести в укрытие, док!","Лечение","Медик"
"Эй, помочь пострадавшему, врач!","Лечение","Медик"
"Эй, помочь пострадавшему, медик!","Лечение","Медик"
"оказать первую помощь, врач, эй!","Лечение","Медик"
"выполнить реанимацию, медик, срочно!","Лечение","Медик"
"Врач, ввести антидот немедленно!","Лечение","Медик"
"Слушай! оказать первую помощь, медик!","Лечение","Медик"
"Срочно! остановить кровотечение, док!","Лечение","Медик"
"Срочно, перенести в укрытие, док!","Лечение","Медик"
"Живо, Медик, перевязать раненого без промедления!","Лечение","Медик"
"перенести в укрытие, медик, ну!","Лечение","Медик"
"Слушай! перенести в укрытие, док!","Лечение","Медик"
"Эй, Док, ввести антидот побыстрее!","Лечение","Медик"
"Врач, проверить пульс сейчас!","Лечение","Медик"
"Давай, ввести антидот, медик!","Лечение","Медик"
"Остановить кровотечение — док, срочно!","Лечение","Медик"
"Врач, подготовить носилки живо!","Лечение","Медик"
"Док, оказать первую помощь немедленно!","Лечение","Медик"
"Помочь пострадавшему — док, срочно!","Лечение","Медик"
"ввести антидот, медик, давай!","Лечение","Медик"
"Врач, перенести в укрытие живо!","Лечение","Медик"
"Слушай! перенести в укрытие, док!","Лечение","Медик"
"Подготовить носилки — медик, ну!","Лечение","Медик"
"перевязать рану, док, слушай!","Лечение","Медик"
"оказать первую помощь, врач, живо!","Лечение","Медик"
"помочь пострадавшему, док, ну!","Лечение","Медик"
"Живо, Врач, помочь пострадавшему","Лечение","Медик"
"Давай! подготовить носилки, док!","Лечение","Медик"
"Перевязать рану — врач, ну!","Лечение","Медик"
"Медик, ввести антидот срочно!","Лечение","Медик"
"Ну, помочь пострадавшему, док!","Лечение","Медик"
"Док, помочь пострадавшему быстро!","Лечение","Медик"
"проверить пульс, медик, слушай!","Лечение","Медик"
"Эй, перенести в укрытие, врач!","Лечение","Медик"
"Эй, перенести в укрытие, врач!","Лечение","Медик"
"Быстрее! остановить кровотечение, док!","Лечение","Медик"
"Док, оказать первую помощь быстро!","Лечение","Медик"
"Срочно! оказать первую помощь, врач!","Лечение","Медик"
"помочь пострадавшему, врач, живо!","Лечение","Медик"
"перевязать рану, док, слушай!","Лечение","Медик"
"Эй! перевязать рану, док!","Лечение","Медик"
"Давай! перевязать рану, док!","Лечение","Медик"
"остановить кровотечение, врач, давай!","Лечение","Медик"
"Быстрее! перевязать рану, док!","Лечение","Медик"
"Слушай, Медик, остановить кровотечение немедленно!","Лечение","Медик"
"Живо, оказать первую помощь, док!","Лечение","Медик"
"Быстрее! перевязать раненого, док!","Лечение","Медик"
"Живо, помочь пострадавшему, док!","Лечение","Медик"
"Подготовить носилки — врач, слушай!","Лечение","Медик"
"Эй! проверить пульс, док!","Лечение","Медик"
"Давай, оказать первую помощь, медик!","Лечение","Медик"
"Эй! помочь пострадавшему, врач!","Лечение","Медик"
"Медик, помочь пострадавшему","Лечение","Медик"
"Подготовить носилки — инженер, слушай!","Лечение","Инженер"
"Слушай! перевязать рану, электрик!","Лечение","Инженер"
"остановить кровотечение, техник, срочно!","Лечение","Инженер"
"Перевязать рану — инженер, слушай!","Лечение","Инженер"
"Помочь пострадавшему — техник, живо!","Лечение","Инженер"
"Техник, ввести антидот","Лечение","Инженер"
"Живо, ввести антидот, техник!","Лечение","Инженер"
"Эй, ввести антидот, электрик!","Лечение","Инженер"
"Перенести в укрытие — техник, быстрее!","Лечение","Инженер"
"Помочь пострадавшему — инженер, слушай!","Лечение","Инженер"
"Инженер, перевязать раненого быстро!","Лечение","Инженер"
"Инженер, перенести в укрытие живо!","Лечение","Инженер"
"Живо! помочь пострадавшему, электрик!","Лечение","Инженер"
"Электрик, остановить кровотечение сейчас!","Лечение","Инженер"
"Перевязать раненого — инженер, быстрее!","Лечение","Инженер"
"Техник, ввести антидот сейчас!","Лечение","Инженер"
"Эй, перевязать раненого, электрик!","Лечение","Инженер"
"Электрик, проверить пульс сейчас!","Лечение","Инженер"
"Проверить пульс — техник, живо!","Лечение","Инженер"
"Давай! оказать первую помощь, техник!","Лечение","Инженер"
"Живо, Электрик, остановить кровотечение немедленно!","Лечение","Инженер"
"Электрик, ввести антидот срочно!","Лечение","Инженер"
"Техник, подготовить носилки немедленно!","Лечение","Инженер"
"Срочно, Инженер, подготовить носилки живо!","Лечение","Инженер"
"Инженер, перенести в укрытие немедленно!","Лечение","Инженер"
"Слушай, Техник, перевязать рану","Лечение","Инженер"
"Помочь пострадавшему — инженер, эй!","Лечение","Инженер"
"Перевязать рану — техник, слушай!","Лечение","Инженер"
"Быстрее, Инженер, проверить пульс быстро!","Лечение","Инженер"
"Выполнить реанимацию — инженер, слушай!","Лечение","Инженер"
"Срочно, оказать первую помощь, инженер!","Лечение","Инженер"
"Быстрее, остановить кровотечение, техник!","Лечение","Инженер"
"Выполнить реанимацию — электрик, слушай!","Лечение","Инженер"
"Быстрее! ввести антидот, техник!","Лечение","Инженер"
"Эй, перевязать раненого, электрик!","Лечение","Инженер"
"Помочь пострадавшему — техник, ну!","Лечение","Инженер"
"Инженер, подготовить носилки немедленно!","Лечение","Инженер"
"Живо, Инженер, ввести антидот побыстрее!","Лечение","Инженер"
"Техник, подготовить носилки побыстрее!","Лечение","Инженер"
"Инженер, подготовить носилки срочно!","Лечение","Инженер"
"Живо, Техник, проверить пульс","Лечение","Инженер"
"Эй, помочь пострадавшему, техник!","Лечение","Инженер"
"перевязать рану, электрик, срочно!","Лечение","Инженер"
"перенести в укрытие, электрик, слушай!","Лечение","Инженер"
"Слушай, Техник, подготовить носилки срочно!","Лечение","Инженер"
"Эй! помочь пострадавшему, инженер!","Лечение","Инженер"
"Живо, перевязать рану, инженер!","Лечение","Инженер"
"Слушай, Инженер, выполнить реанимацию немедленно!","Лечение","Инженер"
"Ну, Электрик, помочь пострадавшему живо!","Лечение","Инженер"
"Выполнить реанимацию — электрик, эй!","Лечение","Инженер"
"Срочно! выполнить реанимацию, электрик!","Лечение","Инженер"
"Электрик, помочь пострадавшему быстро!","Лечение","Инженер"
"Эй! перенести в укрытие, электрик!","Лечение","Инженер"
"Срочно, оказать первую помощь, инженер!","Лечение","Инженер"
"Живо! перевязать раненого, техник!","Лечение","Инженер"
"Срочно! подготовить носилки, электрик!","Лечение","Инженер"
"Подготовить носилки — техник, ну!","Лечение","Инженер"
"Эй, Техник, ввести антидот побыстрее!","Лечение","Инженер"
"Техник, перенести в укрытие немедленно!","Лечение","Инженер"
"выполнить реанимацию, электрик, эй!","Лечение","Инженер"
"перевязать раненого, техник, слушай!","Лечение","Инженер"
"Слушай! проверить пульс, техник!","Лечение","Инженер"
"Проверить пульс — техник, эй!","Лечение","Инженер"
"Проверить пульс — электрик, ну!","Лечение","Инженер"
"подготовить носилки, инженер, срочно!","Лечение","Инженер"
"Срочно, Электрик, подготовить носилки быстро!","Лечение","Инженер"
"Электрик, выполнить реанимацию сейчас!","Лечение","Инженер"
"Слушай! остановить кровотечение, техник!","Лечение","Инженер"
"остановить кровотечение, инженер, эй!","Лечение","Инженер"
"Эй, Инженер, подготовить носилки без промедления!","Лечение","Инженер"
"Быстрее, Техник, оказать первую помощь живо!","Лечение","Инженер"
"Инженер, подготовить носилки быстро!","Лечение","Инженер"
"Перенести в укрытие — техник, слушай!","Лечение","Инженер"
"Техник, оказать первую помощь сейчас!","Лечение","Инженер"
"Быстрее, подготовить носилки, техник!","Лечение","Инженер"
"подготовить носилки, инженер, ну!","Лечение","Инженер"
"Перевязать раненого — электрик, давай!","Лечение","Инженер"
"Давай! выполнить реанимацию, электрик!","Лечение","Инженер"
"Подготовить носилки — электрик, давай!","Лечение","Инженер"
"Слушай! оказать первую помощь, инженер!","Лечение","Инженер"
"Ввести антидот — инженер, давай!","Лечение","Инженер"
"Срочно, Техник, перевязать рану без промедления!","Лечение","Инженер"
"Инженер, оказать первую помощь срочно!","Лечение","Инженер"
"Инженер, подготовить носилки живо!","Лечение","Инженер"
"Ну, Электрик, ввести антидот без промедления!","Лечение","Инженер"
"ввести антидот, техник, слушай!","Лечение","Инженер"
"Ну, Техник, проверить пульс","Лечение","Инженер"
"Инженер, подготовить носилки сейчас!","Лечение","Инженер"
"Оказать первую помощь — электрик, живо!","Лечение","Инженер"
"Ну! перевязать раненого, инженер!","Лечение","Инженер"
"помочь пострадавшему, электрик, давай!","Лечение","Инженер"
"Электрик, перевязать рану сейчас!","Лечение","Инженер"
"Техник, проверить пульс быстро!","Лечение","Инженер"
"Помочь пострадавшему — техник, живо!","Лечение","Инженер"
"Слушай! оказать первую помощь, инженер!","Лечение","Инженер"
"Электрик, оказать первую помощь побыстрее!","Лечение","Инженер"
"ввести антидот, техник, ну!","Лечение","Инженер"
"Электрик, подготовить носилки живо!","Лечение","Инженер"
"Быстрее! оказать первую помощь, электрик!","Лечение","Инженер"
"Срочно! оказать первую помощь, техник!","Лечение","Инженер"
"Давай! помочь пострадавшему, ремонтник!","Лечение","Механик"
"Чинила, ввести антидот быстро!","Лечение","Механик"
"Давай, Чинила, остановить кровотечение немедленно!","Лечение","Механик"
"Ну, оказать первую помощь, ремонтник!","Лечение","Механик"
"помочь пострадавшему, ремонтник, ну!","Лечение","Механик"
"Чинила, перевязать рану срочно!","Лечение","Механик"
"Ремонтник, перевязать рану немедленно!","Лечение","Механик"
"Ну, Ремонтник, подготовить носилки без промедления!","Лечение","Механик"
"Давай! остановить кровотечение, механик!","Лечение","Механик"
"Быстрее, ввести антидот, ремонтник!","Лечение","Механик"
"Ну! подготовить носилки, механик!","Лечение","Механик"
"Живо, перевязать рану, механик!","Лечение","Механик"
"Слушай! остановить кровотечение, механик!","Лечение","Механик"
"Перенести в укрытие — чинила, давай!","Лечение","Механик"
"Ремонтник, перевязать рану побыстрее!","Лечение","Механик"
"Ввести антидот — механик, эй!","Лечение","Механик"
"выполнить реанимацию, ремонтник, ну!","Лечение","Механик"
"Механик, перевязать рану","Лечение","Механик"
"Ремонтник, выполнить реанимацию живо!","Лечение","Механик"
"Ну, Механик, остановить кровотечение побыстрее!","Лечение","Механик"
"Ну, помочь пострадавшему, ремонтник!","Лечение","Механик"
"Быстрее, остановить кровотечение, чинила!","Лечение","Механик"
"Слушай, Ремонтник, оказать первую помощь живо!","Лечение","Механик"
"Живо, ввести антидот, чинила!","Лечение","Механик"
"Эй, перевязать рану, механик!","Лечение","Механик"
"Чинила, выполнить реанимацию","Лечение","Механик"
"Перевязать раненого — механик, эй!","Лечение","Механик"
"проверить пульс, чинила, быстрее!","Лечение","Механик"
"проверить пульс, ремонтник, живо!","Лечение","Механик"
"Ремонтник, ввести антидот живо!","Лечение","Механик"
"Живо, Ремонтник, перевязать раненого быстро!","Лечение","Механик"
"Давай, Ремонтник, перевязать раненого немедленно!","Лечение","Механик"
"Эй! проверить пульс, ремонтник!","Лечение","Механик"
"Слушай! проверить пульс, механик!","Лечение","Механик"
"Живо! выполнить реанимацию, ремонтник!","Лечение","Механик"
"перевязать раненого, механик, ну!","Лечение","Механик"
"Механик, проверить пульс живо!","Лечение","Механик"
"Выполнить реанимацию — чинила, живо!","Лечение","Механик"
"Эй! ввести антидот, чинила!","Лечение","Механик"
"Ввести антидот — чинила, срочно!","Лечение","Механик"
"Выполнить реанимацию — чинила, слушай!","Лечение","Механик"
"Срочно, перевязать раненого, механик!","Лечение","Механик"
"Чинила, выполнить реанимацию побыстрее!","Лечение","Механик"
"Механик, остановить кровотечение немедленно!","Лечение","Механик"
"выполнить реанимацию, механик, срочно!","Лечение","Механик"
"выполнить реанимацию, ремонтник, быстрее!","Лечение","Механик"
"Слушай! перевязать раненого, механик!","Лечение","Механик"
"Выполнить реанимацию — ремонтник, слушай!","Лечение","Механик"
"Эй, Механик, выполнить реанимацию немедленно!","Лечение","Механик"
"Ну! перенести в укрытие, чинила!","Лечение","Механик"
"Живо, Механик, помочь пострадавшему побыстрее!","Лечение","Механик"
"Ну, подготовить носилки, чинила!","Лечение","Механик"
"Ну! перевязать рану, чинила!","Лечение","Механик"
"оказать первую помощь, ремонтник, быстрее!","Лечение","Механик"
"Эй, помочь пострадавшему, механик!","Лечение","Механик"
"Оказать первую помощь — ремонтник, быстрее!","Лечение","Механик"
"перевязать рану, ремонтник, ну!","Лечение","Механик"
"Оказать первую помощь — механик, быстрее!","Лечение","Механик"
"Давай! выполнить реанимацию, ремонтник!","Лечение","Механик"
"помочь пострадавшему, чинила, давай!","Лечение","Механик"
"Живо, выполнить реанимацию, чинила!","Лечение","Механик"
"Эй! остановить кровотечение, чинила!","Лечение","Механик"
"Быстрее, проверить пульс, ремонтник!","Лечение","Механик"
"Ввести антидот — механик, давай!","Лечение","Механик"
"остановить кровотечение, механик, срочно!","Лечение","Механик"
"Ну, перевязать рану, чинила!","Лечение","Механик"
"Живо, перевязать рану, механик!","Лечение","Механик"
"Живо, перевязать раненого, чинила!","Лечение","Механик"
"Ремонтник, выполнить реанимацию побыстрее!","Лечение","Механик"
"Подготовить носилки — чинила, давай!","Лечение","Механик"
"Давай, Ремонтник, перевязать рану побыстрее!","Лечение","Механик"
"Ремонтник, ввести антидот быстро!","Лечение","Механик"
"проверить пульс, ремонтник, срочно!","Лечение","Механик"
"Чинила, подготовить носилки живо!","Лечение","Механик"
"Слушай, Ремонтник, оказать первую помощь сейчас!","Лечение","Механик"
"Срочно! оказать первую помощь, ремонтник!","Лечение","Механик"
"Ну, Механик, выполнить реанимацию побыстрее!","Лечение","Механик"
"Живо! перенести в укрытие, ремонтник!","Лечение","Механик"
"Срочно! оказать первую помощь, механик!","Лечение","Механик"
"Эй, помочь пострадавшему, механик!","Лечение","Механик"
"Давай! перевязать рану, чинила!","Лечение","Механик"
"Живо, Ремонтник, подготовить носилки без промедления!","Лечение","Механик"
"проверить пульс, механик, живо!","Лечение","Механик"
"Срочно, подготовить носилки, механик!","Лечение","Механик"
"остановить кровотечение, механик, живо!","Лечение","Механик"
"Чинила, проверить пульс живо!","Лечение","Механик"
"Слушай, остановить кровотечение, ремонтник!","Лечение","Механик"
"Перевязать раненого — чинила, ну!","Лечение","Механик"
"выполнить реанимацию, механик, эй!","Лечение","Механик"
"Чинила, проверить пульс побыстрее!","Лечение","Механик"
"Механик, остановить кровотечение без промедления!","Лечение","Механик"
"Быстрее, Механик, ввести антидот сейчас!","Лечение","Механик"
"выполнить реанимацию, чинила, быстрее!","Лечение","Механик"
"оказать первую помощь, ремонтник, быстрее!","Лечение","Механик"
"Чинила, перенести в укрытие","Лечение","Механик"
"Перенести в укрытие — чинила, эй!","Лечение","Механик"
